Order_ID;Order_Date;Year;Month;Quarter;Country;City;Region;Product;Product Line;Category;Customer Segment;Sales Channel;Retailer;Units Sold;Unit Price;Gross Revenue;Discount %;Discount Amount;Net Revenue;Cost;Profit;Profit Margin;Order Priority;Payment Method
100673;29/09/24;2024;Sep;Q3;China;Beijing;Asia Pacific;Club Fleece Joggers;Clothing;Sportswear;Women;Online;Sun & Sand Sports;19;$94.20;$1,789.80;10%;$178.98;$1,610.82;$858.41;$752.41;46.70%;Standard;Credit Card
100674;04/12/24;2024;Dec;Q4;UAE;Dubai;Middle East;Everyday Cushioned Socks;Accessories;Training;Women;Store;Foot Locker;17;$20.35;$345.95;0%;$0.00;$345.95;$148.06;$197.89;57.20%;Express;PayPal
100675;11/09/24;2024;Sep;Q3;Italy;Milan;Europe;Nike Cap;Accessories;Lifestyle;Women;Store;Nike Store;22;$30.31;$666.82;0%;$0.00;$666.82;$285.82;$381.00;57.10%;Standard;Cash
100676;29/11/24;2024;Nov;Q4;Bahrain;Manama;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Store;Nike App;16;$118.76;$1,900.16;20%;$380.03;$1,520.13;$1,018.86;$501.27;33.00%;Standard;PayPal
100677;17/12/25;2025;Dec;Q4;UAE;Sharjah;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Online;Foot Locker;24;$59.23;$1,421.52;15%;$213.23;$1,208.29;$596.78;$611.51;50.60%;Standard;Credit Card
100678;20/11/25;2025;Nov;Q4;Mexico;Guadalajara;North America;Nike Metcon 9;Shoes;Training;Kids;Outlet;Retail Partner;10;$173.67;$1,736.70;5%;$86.83;$1,649.87;$899.75;$750.12;45.50%;High;PayPal
100679;01/04/24;2024;Apr;Q2;UAE;Abu Dhabi;Middle East;Air Max 270;Shoes;Running;Men;Outlet;Nike Outlet;10;$155.44;$1,554.40;10%;$155.44;$1,398.96;$961.66;$437.30;31.30%;Standard;Credit Card
100680;01/07/25;2025;Jul;Q3;Kuwait;Kuwait City;Middle East;Air Jordan 1;Shoes;Basketball;Women;Online;JD Sports;9;$232.33;$2,090.97;15%;$313.65;$1,777.32;$1,289.82;$487.50;27.40%;Standard;Credit Card
100681;25/01/25;2025;Jan;Q1;Kuwait;Kuwait City;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Online;Nike App;13;$124.61;$1,619.93;0%;$0.00;$1,619.93;$868.66;$751.27;46.40%;Standard;Credit Card
100682;16/11/24;2024;Nov;Q4;Netherlands;Amsterdam;Europe;Pro Training Leggings;Clothing;Training;Men;Store;Nike Outlet;20;$78.12;$1,562.40;5%;$78.12;$1,484.28;$716.87;$767.41;51.70%;High;PayPal
100683;16/06/25;2025;Jun;Q2;Bahrain;Manama;Middle East;Nike Pegasus 40;Shoes;Running;Men;Store;Retail Partner;9;$166.49;$1,498.41;0%;$0.00;$1,498.41;$840.21;$658.20;43.90%;Standard;Credit Card
100684;12/11/25;2025;Nov;Q4;Oman;Muscat;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Outlet;Nike App;26;$82.85;$2,154.10;15%;$323.12;$1,830.98;$1,059.42;$771.56;42.10%;Standard;Credit Card
100685;25/10/24;2024;Oct;Q4;Oman;Muscat;Middle East;Air Force 1;Shoes;Lifestyle;Kids;Online;JD Sports;16;$135.10;$2,161.60;15%;$324.24;$1,837.36;$1,272.11;$565.25;30.80%;High;Cash
100686;05/02/25;2025;Feb;Q1;Australia;Melbourne;Asia Pacific;Air Max 270;Shoes;Running;Women;Online;Retail Partner;1;$178.89;$178.89;15%;$26.83;$152.06;$103.84;$48.22;31.70%;Standard;Credit Card
100687;14/12/25;2025;Dec;Q4;Germany;Frankfurt;Europe;Nike Pegasus 40;Shoes;Running;Men;Mobile App;Nike App;10;$185.29;$1,852.90;10%;$185.29;$1,667.61;$1,010.05;$657.56;39.40%;Standard;Credit Card
100688;13/12/25;2025;Dec;Q4;China;Beijing;Asia Pacific;Nike Dunk Low;Shoes;Lifestyle;Men;Mobile App;Nike App;13;$143.87;$1,870.31;10%;$187.03;$1,683.28;$1,044.33;$638.95;38.00%;High;Credit Card
100689;31/05/24;2024;May;Q2;Netherlands;Rotterdam;Europe;Nike Metcon 9;Shoes;Training;Kids;Online;Retail Partner;10;$184.15;$1,841.50;10%;$184.15;$1,657.35;$1,002.48;$654.87;39.50%;Express;Apple Pay
100690;17/02/25;2025;Feb;Q1;France;Paris;Europe;Nike Pegasus 40;Shoes;Running;Men;Store;Foot Locker;11;$178.60;$1,964.60;5%;$98.23;$1,866.37;$1,103.25;$763.12;40.90%;High;PayPal
100691;19/04/25;2025;Apr;Q2;Kuwait;Kuwait City;Middle East;Dri-FIT Running Tee;Clothing;Running;Women;Store;Nike Store;11;$45.80;$503.80;10%;$50.38;$453.42;$230.40;$223.02;49.20%;Standard;Apple Pay
100692;09/08/25;2025;Aug;Q3;China;Beijing;Asia Pacific;Nike Pegasus 40;Shoes;Running;Women;Online;Retail Partner;11;$190.40;$2,094.40;10%;$209.44;$1,884.96;$1,118.29;$766.67;40.70%;Standard;Credit Card
100693;31/12/25;2025;Dec;Q4;Mexico;Mexico City;North America;Swoosh Sports Bra;Clothing;Training;Women;Online;Retail Partner;26;$56.53;$1,469.78;15%;$220.47;$1,249.31;$669.16;$580.15;46.40%;High;Credit Card
100694;05/11/25;2025;Nov;Q4;UAE;Dubai;Middle East;Nike Metcon 9;Shoes;Training;Men;Store;Sun & Sand Sports;21;$155.86;$3,273.06;0%;$0.00;$3,273.06;$1,694.49;$1,578.57;48.20%;Standard;Apple Pay
100695;05/02/24;2024;Feb;Q1;Saudi Arabia;Riyadh;Middle East;Training Gloves;Accessories;Training;Men;Outlet;Foot Locker;1;$32.20;$32.20;5%;$1.61;$30.59;$15.20;$15.39;50.30%;Standard;PayPal
100696;05/11/25;2025;Nov;Q4;Mexico;Guadalajara;North America;Nike Dunk Low;Shoes;Lifestyle;Women;Store;Sun & Sand Sports;23;$156.19;$3,592.37;10%;$359.24;$3,233.13;$2,091.05;$1,142.08;35.30%;High;Credit Card
100697;07/02/24;2024;Feb;Q1;Germany;Munich;Europe;Pro Training Leggings;Clothing;Training;Women;Online;Foot Locker;7;$69.43;$486.01;0%;$0.00;$486.01;$230.47;$255.54;52.60%;Standard;Credit Card
100698;25/01/25;2025;Jan;Q1;Kuwait;Kuwait City;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Outlet;Nike Outlet;7;$60.94;$426.58;0%;$0.00;$426.58;$183.28;$243.30;57.00%;Standard;Credit Card
100699;10/10/25;2025;Oct;Q4;Oman;Muscat;Middle East;NBA Swingman Jersey;Clothing;Basketball;Women;Store;Foot Locker;7;$123.03;$861.21;5%;$43.06;$818.15;$402.31;$415.84;50.80%;Standard;Credit Card
100700;07/05/24;2024;May;Q2;Mexico;Mexico City;North America;Heritage Backpack;Accessories;Lifestyle;Men;Store;Sun & Sand Sports;11;$60.60;$666.60;15%;$99.99;$566.61;$303.60;$263.01;46.40%;High;Credit Card
100701;10/04/24;2024;Apr;Q2;Netherlands;Amsterdam;Europe;Swoosh Sports Bra;Clothing;Training;Kids;Mobile App;Nike App;14;$60.23;$843.22;10%;$84.32;$758.90;$391.38;$367.52;48.40%;Standard;Credit Card
100702;08/08/25;2025;Aug;Q3;Australia;Brisbane;Asia Pacific;Nike Pegasus 40;Shoes;Running;Kids;Online;Nike Outlet;14;$162.54;$2,275.56;15%;$341.33;$1,934.23;$1,275.64;$658.59;34.10%;High;Apple Pay
100703;16/02/25;2025;Feb;Q1;China;Shenzhen;Asia Pacific;Nike Dunk Low;Shoes;Lifestyle;Men;Store;Foot Locker;8;$155.03;$1,240.24;5%;$62.01;$1,178.23;$742.73;$435.50;37.00%;Standard;Credit Card
100704;12/09/24;2024;Sep;Q3;Bahrain;Manama;Middle East;Everyday Cushioned Socks;Accessories;Training;Men;Outlet;Retail Partner;7;$22.45;$157.15;5%;$7.86;$149.29;$66.37;$82.92;55.50%;Express;Cash
100705;22/08/24;2024;Aug;Q3;Australia;Sydney;Asia Pacific;Pro Training Leggings;Clothing;Training;Men;Online;Nike App;8;$67.76;$542.08;0%;$0.00;$542.08;$255.54;$286.54;52.90%;Standard;Credit Card
100706;19/05/25;2025;May;Q2;USA;Miami;North America;Training Gloves;Accessories;Training;Kids;Online;Retail Partner;8;$35.81;$286.48;25%;$71.62;$214.86;$134.30;$80.56;37.50%;High;Apple Pay
100707;23/09/25;2025;Sep;Q3;Germany;Berlin;Europe;Heritage Backpack;Accessories;Lifestyle;Women;Mobile App;Nike App;10;$61.06;$610.60;15%;$91.59;$519.01;$305.48;$213.53;41.10%;Standard;Apple Pay
100708;13/09/25;2025;Sep;Q3;South Korea;Seoul;Asia Pacific;Training Gloves;Accessories;Training;Kids;Online;Sun & Sand Sports;18;$38.08;$685.44;10%;$68.54;$616.90;$323.86;$293.04;47.50%;Standard;Credit Card
100709;17/01/25;2025;Jan;Q1;UAE;Abu Dhabi;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Mobile App;Nike App;12;$121.99;$1,463.88;5%;$73.19;$1,390.69;$695.56;$695.13;50.00%;Standard;Apple Pay
100710;08/11/24;2024;Nov;Q4;Kuwait;Kuwait City;Middle East;Everyday Cushioned Socks;Accessories;Training;Kids;Mobile App;Nike App;14;$20.49;$286.86;0%;$0.00;$286.86;$121.67;$165.19;57.60%;Standard;Credit Card
100711;24/12/24;2024;Dec;Q4;Jordan;Amman;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Online;Retail Partner;19;$60.48;$1,149.12;5%;$57.46;$1,091.66;$540.35;$551.31;50.50%;Standard;PayPal
100712;13/09/24;2024;Sep;Q3;France;Nice;Europe;Swoosh Sports Bra;Clothing;Training;Men;Online;Foot Locker;15;$56.50;$847.50;5%;$42.38;$805.12;$402.22;$402.90;50.00%;Standard;Apple Pay
100713;23/05/24;2024;May;Q2;Italy;Naples;Europe;Heritage Backpack;Accessories;Lifestyle;Men;Mobile App;Nike App;9;$53.73;$483.57;0%;$0.00;$483.57;$228.35;$255.22;52.80%;Standard;Credit Card
100714;13/11/25;2025;Nov;Q4;Germany;Frankfurt;Europe;Dri-FIT Running Tee;Clothing;Running;Men;Store;Retail Partner;15;$48.60;$729.00;15%;$109.35;$619.65;$325.50;$294.15;47.50%;High;Cash
100715;28/05/25;2025;May;Q2;Jordan;Amman;Middle East;Nike Dunk Low;Shoes;Lifestyle;Men;Online;Nike Store;13;$138.41;$1,799.33;10%;$179.93;$1,619.40;$964.06;$655.34;40.50%;High;Apple Pay
100716;03/09/25;2025;Sep;Q3;Jordan;Amman;Middle East;Heritage Backpack;Accessories;Lifestyle;Women;Online;Nike App;13;$58.97;$766.61;5%;$38.33;$728.28;$349.43;$378.85;52.00%;Standard;Credit Card
100717;27/04/24;2024;Apr;Q2;Canada;Vancouver;North America;Heritage Backpack;Accessories;Lifestyle;Men;Mobile App;Nike App;12;$56.13;$673.56;0%;$0.00;$673.56;$341.59;$331.97;49.30%;Standard;Apple Pay
100718;22/08/24;2024;Aug;Q3;UAE;Dubai;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Outlet;Foot Locker;2;$55.29;$110.58;10%;$11.06;$99.52;$46.80;$52.72;53.00%;Standard;Apple Pay
100719;09/11/24;2024;Nov;Q4;Oman;Muscat;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Store;Nike Outlet;15;$116.86;$1,752.90;5%;$87.64;$1,665.26;$872.62;$792.64;47.60%;Standard;Credit Card
100720;18/02/24;2024;Feb;Q1;Japan;Tokyo;Asia Pacific;Air Max 270;Shoes;Running;Men;Mobile App;Nike App;6;$153.98;$923.88;10%;$92.39;$831.49;$572.34;$259.15;31.20%;Standard;Credit Card
100721;18/05/25;2025;May;Q2;Italy;Milan;Europe;Pro Training Leggings;Clothing;Training;Men;Store;Foot Locker;5;$69.46;$347.30;15%;$52.09;$295.21;$162.75;$132.46;44.90%;Standard;PayPal
100722;03/08/24;2024;Aug;Q3;Turkey;Ankara;Middle East;Air Jordan 1;Shoes;Basketball;Kids;Online;Nike App;17;$194.92;$3,313.64;20%;$662.73;$2,650.91;$2,117.27;$533.64;20.10%;High;Credit Card
100723;01/04/25;2025;Apr;Q2;UAE;Dubai;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Store;JD Sports;7;$80.37;$562.59;5%;$28.13;$534.46;$281.52;$252.94;47.30%;High;PayPal
100724;27/07/25;2025;Jul;Q3;Italy;Milan;Europe;Everyday Cushioned Socks;Accessories;Training;Women;Online;Nike Outlet;12;$20.54;$246.48;5%;$12.32;$234.16;$110.88;$123.28;52.70%;Standard;Credit Card
100725;05/09/25;2025;Sep;Q3;Canada;Vancouver;North America;Pro Training Leggings;Clothing;Training;Men;Store;JD Sports;9;$73.99;$665.91;15%;$99.89;$566.02;$329.69;$236.33;41.80%;Standard;PayPal
100726;28/01/25;2025;Jan;Q1;Mexico;Guadalajara;North America;Swoosh Sports Bra;Clothing;Training;Women;Online;Nike Store;4;$52.36;$209.44;0%;$0.00;$209.44;$95.89;$113.55;54.20%;High;PayPal
100727;11/04/25;2025;Apr;Q2;India;Bangalore;Asia Pacific;Training Gloves;Accessories;Training;Men;Mobile App;Nike App;8;$33.03;$264.24;5%;$13.21;$251.03;$118.52;$132.51;52.80%;Standard;Apple Pay
100728;11/10/24;2024;Oct;Q4;Qatar;Al Wakrah;Middle East;Air Force 1;Shoes;Lifestyle;Women;Online;JD Sports;13;$143.77;$1,869.01;0%;$0.00;$1,869.01;$1,022.99;$846.02;45.30%;Standard;Credit Card
100729;26/03/24;2024;Mar;Q1;Oman;Muscat;Middle East;Nike Dunk Low;Shoes;Lifestyle;Men;Store;Sun & Sand Sports;16;$138.31;$2,212.96;5%;$110.65;$2,102.31;$1,294.98;$807.33;38.40%;Standard;Credit Card
100730;17/01/24;2024;Jan;Q1;Mexico;Mexico City;North America;Swoosh Sports Bra;Clothing;Training;Kids;Online;JD Sports;9;$59.59;$536.31;5%;$26.82;$509.49;$232.42;$277.07;54.40%;Standard;Cash
100731;08/02/25;2025;Feb;Q1;Qatar;Al Wakrah;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Store;Foot Locker;11;$114.76;$1,262.36;0%;$0.00;$1,262.36;$670.38;$591.98;46.90%;Standard;Apple Pay
100732;03/07/24;2024;Jul;Q3;Kuwait;Kuwait City;Middle East;Air Max 270;Shoes;Running;Men;Mobile App;Nike App;11;$173.36;$1,906.96;10%;$190.70;$1,716.26;$1,077.74;$638.52;37.20%;Standard;Apple Pay
100733;10/04/25;2025;Apr;Q2;Kuwait;Kuwait City;Middle East;Nike Pegasus 40;Shoes;Running;Women;Online;Nike Store;6;$157.10;$942.60;15%;$141.39;$801.21;$534.07;$267.14;33.30%;Standard;Credit Card
100734;11/09/24;2024;Sep;Q3;South Africa;Cape Town;Africa;Dri-FIT Running Tee;Clothing;Running;Men;Store;Nike Store;7;$48.53;$339.71;0%;$0.00;$339.71;$160.96;$178.75;52.60%;Standard;Cash
100735;25/12/25;2025;Dec;Q4;Saudi Arabia;Jeddah;Middle East;Nike Dunk Low;Shoes;Lifestyle;Women;Store;Retail Partner;19;$152.37;$2,895.03;5%;$144.75;$2,750.28;$1,654.71;$1,095.57;39.80%;Standard;Apple Pay
100736;22/01/24;2024;Jan;Q1;UK;London;Europe;Pro Training Leggings;Clothing;Training;Men;Mobile App;Nike App;6;$70.21;$421.26;0%;$0.00;$421.26;$189.74;$231.52;55.00%;Standard;Apple Pay
100737;27/12/24;2024;Dec;Q4;Kuwait;Kuwait City;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Kids;Store;Nike App;2;$115.79;$231.58;20%;$46.32;$185.26;$114.24;$71.02;38.30%;Standard;Credit Card
100738;04/01/25;2025;Jan;Q1;Saudi Arabia;Riyadh;Middle East;Nike Dunk Low;Shoes;Lifestyle;Men;Store;Foot Locker;10;$158.38;$1,583.80;0%;$0.00;$1,583.80;$919.52;$664.28;41.90%;Standard;Cash
100739;22/12/24;2024;Dec;Q4;UAE;Abu Dhabi;Middle East;Nike Cap;Accessories;Lifestyle;Women;Outlet;Nike App;20;$31.24;$624.80;15%;$93.72;$531.08;$260.35;$270.73;51.00%;Standard;Apple Pay
100740;04/05/25;2025;May;Q2;Saudi Arabia;Riyadh;Middle East;Heritage Backpack;Accessories;Lifestyle;Kids;Online;Nike App;1;$54.15;$54.15;0%;$0.00;$54.15;$26.72;$27.43;50.70%;Standard;Apple Pay
100741;07/05/25;2025;May;Q2;Oman;Muscat;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Outlet;JD Sports;5;$87.36;$436.80;10%;$43.68;$393.12;$213.80;$179.32;45.60%;Standard;Credit Card
100742;07/03/25;2025;Mar;Q1;India;Bangalore;Asia Pacific;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Online;Nike Store;14;$115.28;$1,613.92;15%;$242.09;$1,371.83;$804.63;$567.20;41.40%;Standard;Credit Card
100743;22/04/24;2024;Apr;Q2;UK;Birmingham;Europe;NBA Swingman Jersey;Clothing;Basketball;Women;Mobile App;Nike App;11;$104.37;$1,148.07;15%;$172.21;$975.86;$605.50;$370.36;38.00%;Express;Credit Card
100744;17/08/24;2024;Aug;Q3;UK;Manchester;Europe;Nike Pegasus 40;Shoes;Running;Kids;Mobile App;Nike App;6;$169.23;$1,015.38;0%;$0.00;$1,015.38;$589.67;$425.71;41.90%;Standard;PayPal
100745;09/11/25;2025;Nov;Q4;Turkey;Istanbul;Middle East;Nike Cap;Accessories;Lifestyle;Women;Mobile App;Nike App;22;$26.20;$576.40;0%;$0.00;$576.40;$253.80;$322.60;56.00%;High;Credit Card
100746;05/07/24;2024;Jul;Q3;China;Shenzhen;Asia Pacific;Nike Dunk Low;Shoes;Lifestyle;Women;Store;Amazon;13;$152.11;$1,977.43;15%;$296.61;$1,680.82;$1,115.91;$564.91;33.60%;Standard;Credit Card
100747;23/04/24;2024;Apr;Q2;Qatar;Doha;Middle East;Air Force 1;Shoes;Lifestyle;Women;Online;Foot Locker;19;$147.84;$2,808.96;15%;$421.34;$2,387.62;$1,578.98;$808.64;33.90%;High;Bank Transfer
100748;28/05/25;2025;May;Q2;Australia;Melbourne;Asia Pacific;Heritage Backpack;Accessories;Lifestyle;Kids;Online;Nike App;10;$56.34;$563.40;25%;$140.85;$422.55;$255.87;$166.68;39.50%;Standard;Apple Pay
100749;12/08/24;2024;Aug;Q3;Netherlands;Amsterdam;Europe;Air Jordan 1;Shoes;Basketball;Women;Store;Sun & Sand Sports;7;$209.18;$1,464.26;0%;$0.00;$1,464.26;$877.06;$587.20;40.10%;Standard;Credit Card
100750;16/04/24;2024;Apr;Q2;Saudi Arabia;Dammam;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Online;Nike App;5;$79.31;$396.55;10%;$39.66;$356.89;$199.55;$157.34;44.10%;Standard;Apple Pay
100751;15/10/25;2025;Oct;Q4;UK;Manchester;Europe;Dri-FIT Running Tee;Clothing;Running;Men;Store;Nike Store;1;$41.81;$41.81;5%;$2.09;$39.72;$20.18;$19.54;49.20%;Standard;Credit Card
100752;16/10/24;2024;Oct;Q4;Netherlands;Amsterdam;Europe;Club Fleece Joggers;Clothing;Sportswear;Women;Mobile App;Nike App;6;$94.76;$568.56;10%;$56.86;$511.70;$262.72;$248.98;48.70%;Standard;PayPal
100753;13/04/24;2024;Apr;Q2;India;Mumbai;Asia Pacific;Air Max 270;Shoes;Running;Women;Store;Nike Store;9;$162.02;$1,458.18;20%;$291.64;$1,166.54;$813.71;$352.83;30.30%;High;Cash
100754;28/11/25;2025;Nov;Q4;Kuwait;Kuwait City;Middle East;Nike Metcon 9;Shoes;Training;Kids;Store;Sun & Sand Sports;20;$166.57;$3,331.40;0%;$0.00;$3,331.40;$1,744.12;$1,587.28;47.70%;Standard;Bank Transfer
100755;10/02/24;2024;Feb;Q1;Oman;Muscat;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Store;Nike App;16;$134.27;$2,148.32;0%;$0.00;$2,148.32;$1,022.54;$1,125.78;52.40%;High;Credit Card
100756;30/03/24;2024;Mar;Q1;China;Shanghai;Asia Pacific;Everyday Cushioned Socks;Accessories;Training;Men;Outlet;Foot Locker;8;$20.54;$164.32;10%;$16.43;$147.89;$68.73;$79.16;53.50%;Standard;PayPal
100757;16/04/25;2025;Apr;Q2;Canada;Calgary;North America;Dri-FIT Running Tee;Clothing;Running;Women;Store;Foot Locker;22;$45.79;$1,007.38;5%;$50.37;$957.01;$447.55;$509.46;53.20%;Standard;Apple Pay
100758;27/11/25;2025;Nov;Q4;Qatar;Al Wakrah;Middle East;NBA Swingman Jersey;Clothing;Basketball;Women;Store;Sun & Sand Sports;13;$109.42;$1,422.46;10%;$142.25;$1,280.21;$708.00;$572.21;44.70%;Standard;Cash
100759;29/11/25;2025;Nov;Q4;UK;London;Europe;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Store;Foot Locker;20;$114.20;$2,284.00;5%;$114.20;$2,169.80;$1,095.73;$1,074.07;49.50%;Standard;Apple Pay
100760;05/04/24;2024;Apr;Q2;Italy;Milan;Europe;Everyday Cushioned Socks;Accessories;Training;Women;Mobile App;Nike App;6;$22.29;$133.74;0%;$0.00;$133.74;$58.71;$75.03;56.10%;Express;Bank Transfer
100761;19/03/25;2025;Mar;Q1;Germany;Frankfurt;Europe;Club Fleece Joggers;Clothing;Sportswear;Men;Online;Retail Partner;11;$80.14;$881.54;5%;$44.08;$837.46;$431.97;$405.49;48.40%;Express;Credit Card
100762;06/08/24;2024;Aug;Q3;Spain;Valencia;Europe;Air Force 1;Shoes;Lifestyle;Kids;Mobile App;Nike App;17;$130.55;$2,219.35;15%;$332.90;$1,886.45;$1,284.90;$601.55;31.90%;Express;Credit Card
100763;04/08/24;2024;Aug;Q3;USA;Miami;North America;Dri-FIT Running Tee;Clothing;Running;Men;Online;Foot Locker;14;$44.09;$617.26;15%;$92.59;$524.67;$295.34;$229.33;43.70%;Standard;PayPal
100764;22/09/24;2024;Sep;Q3;Japan;Tokyo;Asia Pacific;Air Jordan 1;Shoes;Basketball;Kids;Store;Amazon;12;$200.11;$2,401.32;5%;$120.07;$2,281.25;$1,447.25;$834.00;36.60%;Standard;PayPal
100765;13/06/24;2024;Jun;Q2;Oman;Muscat;Middle East;NBA Swingman Jersey;Clothing;Basketball;Kids;Store;Nike Store;3;$105.57;$316.71;15%;$47.51;$269.20;$159.10;$110.10;40.90%;Standard;PayPal
100766;20/11/24;2024;Nov;Q4;USA;Los Angeles;North America;Everyday Cushioned Socks;Accessories;Training;Kids;Store;Sun & Sand Sports;14;$20.74;$290.36;20%;$58.07;$232.29;$122.30;$109.99;47.40%;Standard;Credit Card
100767;06/04/25;2025;Apr;Q2;Qatar;Al Wakrah;Middle East;Nike Pegasus 40;Shoes;Running;Men;Mobile App;Nike App;12;$182.73;$2,192.76;10%;$219.28;$1,973.48;$1,158.16;$815.32;41.30%;Standard;Credit Card
100768;26/11/25;2025;Nov;Q4;Turkey;Istanbul;Middle East;NBA Swingman Jersey;Clothing;Basketball;Women;Online;Amazon;25;$112.25;$2,806.25;15%;$420.94;$2,385.31;$1,431.32;$953.99;40.00%;Standard;Apple Pay
100769;24/02/25;2025;Feb;Q1;Italy;Milan;Europe;Heritage Backpack;Accessories;Lifestyle;Women;Mobile App;Nike App;12;$55.31;$663.72;0%;$0.00;$663.72;$320.48;$343.24;51.70%;Standard;Apple Pay
100770;06/11/25;2025;Nov;Q4;Oman;Muscat;Middle East;Pro Training Leggings;Clothing;Training;Women;Outlet;Nike App;20;$78.34;$1,566.80;15%;$235.02;$1,331.78;$694.42;$637.36;47.90%;Standard;Apple Pay
100771;25/02/25;2025;Feb;Q1;UAE;Abu Dhabi;Middle East;Nike Pegasus 40;Shoes;Running;Women;Store;Nike Store;5;$163.60;$818.00;15%;$122.70;$695.30;$451.31;$243.99;35.10%;Standard;Cash
100772;07/05/24;2024;May;Q2;Italy;Milan;Europe;Heritage Backpack;Accessories;Lifestyle;Kids;Store;Nike Outlet;1;$50.68;$50.68;5%;$2.53;$48.15;$23.32;$24.83;51.60%;Standard;Cash
100773;27/09/24;2024;Sep;Q3;Australia;Perth;Asia Pacific;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Mobile App;Nike App;11;$129.37;$1,423.07;15%;$213.46;$1,209.61;$723.96;$485.65;40.20%;High;Credit Card
100774;23/06/24;2024;Jun;Q2;Turkey;Ankara;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Women;Store;Nike Outlet;13;$130.29;$1,693.77;15%;$254.07;$1,439.70;$868.16;$571.54;39.70%;Standard;Apple Pay
100775;26/06/24;2024;Jun;Q2;Netherlands;Rotterdam;Europe;Training Gloves;Accessories;Training;Men;Online;Foot Locker;5;$37.69;$188.45;15%;$28.27;$160.18;$85.53;$74.65;46.60%;Standard;Apple Pay
100776;26/11/24;2024;Nov;Q4;Germany;Berlin;Europe;Air Jordan 1;Shoes;Basketball;Men;Online;Foot Locker;17;$194.37;$3,304.29;10%;$330.43;$2,973.86;$2,120.71;$853.15;28.70%;Standard;Apple Pay
100777;13/05/24;2024;May;Q2;South Korea;Busan;Asia Pacific;Nike Metcon 9;Shoes;Training;Men;Mobile App;Nike App;8;$159.89;$1,279.12;15%;$191.87;$1,087.25;$713.31;$373.94;34.40%;High;PayPal
100778;08/10/24;2024;Oct;Q4;Saudi Arabia;Jeddah;Middle East;Air Max 270;Shoes;Running;Women;Store;Nike App;15;$150.75;$2,261.25;20%;$452.25;$1,809.00;$1,266.87;$542.13;30.00%;Standard;Credit Card
100779;03/07/24;2024;Jul;Q3;Saudi Arabia;Riyadh;Middle East;Nike Cap;Accessories;Lifestyle;Women;Mobile App;Nike App;13;$30.21;$392.73;5%;$19.64;$373.09;$171.11;$201.98;54.10%;Standard;Credit Card
100780;05/03/25;2025;Mar;Q1;Netherlands;Rotterdam;Europe;Everyday Cushioned Socks;Accessories;Training;Women;Online;Nike Store;12;$24.22;$290.64;10%;$29.06;$261.58;$125.98;$135.60;51.80%;High;Credit Card
100781;17/12/24;2024;Dec;Q4;Italy;Milan;Europe;Air Max 270;Shoes;Running;Men;Mobile App;Nike App;20;$148.15;$2,963.00;0%;$0.00;$2,963.00;$1,746.94;$1,216.06;41.00%;Standard;Cash
100782;27/04/24;2024;Apr;Q2;Germany;Berlin;Europe;Club Fleece Joggers;Clothing;Sportswear;Men;Online;Foot Locker;8;$82.75;$662.00;10%;$66.20;$595.80;$341.25;$254.55;42.70%;Standard;Apple Pay
100783;28/10/24;2024;Oct;Q4;South Korea;Busan;Asia Pacific;Heritage Backpack;Accessories;Lifestyle;Women;Store;JD Sports;9;$59.91;$539.19;15%;$80.88;$458.31;$272.44;$185.87;40.60%;Standard;PayPal
100784;24/08/25;2025;Aug;Q3;Australia;Melbourne;Asia Pacific;Nike Blazer Mid;Shoes;Lifestyle;Kids;Store;Retail Partner;13;$135.64;$1,763.32;15%;$264.50;$1,498.82;$968.33;$530.49;35.40%;Standard;Apple Pay
100785;15/03/25;2025;Mar;Q1;Germany;Hamburg;Europe;NBA Swingman Jersey;Clothing;Basketball;Kids;Mobile App;Nike App;1;$122.28;$122.28;5%;$6.11;$116.17;$60.11;$56.06;48.30%;Standard;Cash
100786;27/06/25;2025;Jun;Q2;Italy;Milan;Europe;Air Max 270;Shoes;Running;Men;Mobile App;Nike App;16;$160.94;$2,575.04;0%;$0.00;$2,575.04;$1,466.48;$1,108.56;43.10%;Standard;Credit Card
